movie_id,title,rating,comment,helpful_count,helpful_total,has_spoiler
tt0023374,"Lionel, John and Ethel - All Together!",6.0,"The only film that all three Barrymores appeared in together.  Rather dated and sometimes laughable,",10,19,False
tt0023374,Fun example of old Hollywood.,,"A true example of the assembly line style film-making of the old studios, where one doubts if the sc",11,16,False
tt0023374,"Chiefly of interest because it's the only film that Ethel, John and Lionel Barrymore made together",6.0,"This is a reasonably decent movie, well acted (particularly by Lionel, who practically chews the sce",10,14,False
tt0023374,Lionel Barrymore must have had a lot of fun making this one!,8.0,"""Rasputin and the Empress"" has the distinction of being the only movie that features siblings John, ",11,12,False
tt0023374,Condensed History,5.0,"This could have been a true classic. However, it strays far from actual events and abridges the peri",10,12,True
tt0023374,The Three Bs,6.0,The only film featuring all three Barrymores preserves an acting style that was once considered top-,8,11,False
tt0023374,Monks and empresses,,What works: the basic story-- about a trusted adviser who is really a menace to the family; the conc,3,9,True
tt0023374,A Good Representation of Movie Making at That Time,6.0,"As previously noted in other reviews, this movie has plenty of historical errors (Nicholas II wanted",6,8,True
tt0023374,Let's Start the Revolution with a Three Ring Circus,4.0,"The Royal Family of Broadway - John Barrymore, Ethel Barrymore, and Lionel Barrymore - come together",3,8,False
tt0023374,Three familial thespians,10.0,Smashing. Powerful. Frightening. Three familial thespians. All famous. Theatrical veterans. A middle,3,7,True
tt0023374,Avoid this family gathering.,5.0,The first family of theatre the Barrymores get together in this historically inaccurate depiction of,3,7,False
tt0023374,The man who wouldn't die,7.0,You don't have to be a Bolshevik to find that this movie gives an historically unjustified positive ,5,6,False
tt0023374,The great Barrymores portray a fascinating piece of history,9.0,"""Rasputin and the Empress"" belongs in any good collection of movies for three reasons. First, it is ",6,6,True
tt0023374,"The Man, the Myth.",7.0,"A prince plots to kill the ""mad monk"" Rasputin for the good of the czar, the czarina and Russia.In s",5,5,False
tt0023374,A pre-Code film that feels post-Code,5.0,"Well, no surprise, but don't watch this for a history lesson. There are many problems, but to me the",2,4,False
tt0023374,Triple Play,7.0,Plot in a Nutshell: Russian Prince Chegodieff (John Barrymore) tries to stop the evil Rasputin (Lion,4,4,False
tt0025251,MGM cant do gangsters,5.0,With one or two well known exceptions from the pre code era MGM could not make a decent gangster fil,10,32,False
tt0025251,Maureen O'Sullivan Tames Another Tarzan,,"This sentimental M-G-M ""gangster"" film works like a ""Tarzan"" in reverse: here the seemingly incorrig",22,30,False
tt0025251,The farmer's daughter,7.0,"""Hide Out"" starts out focusing on a group of racketeers operating in Manhattan. We are introduced to",26,29,False
tt0025251,Montgomery Shines,10.0,"I can't help it. I'm a sap for this film. Since seeing it last month, I have spoken to anyone and ev",23,24,True
tt0025251,Sweet,9.0,"""Sweet"" is not a word I've ever used to describe a film, mostly because the films that might merit t",23,24,False
tt0025251,Forever Lucky,9.0,"About handsome, smartly-dressed ""Lucky"" Wilson (played by Robert Montgomery), ladies' man and racket",21,23,False
tt0025251,Predictable but deftly handled,8.0,This is a very enjoyable though predictable film--exactly the sort of classic Hollywood film I like ,17,19,False
tt0025251,"Sparkling photography, too-predictable story",,W.S Van Dyke came from a documentary background (Eskimo and some stuff with Robert Flaherty) and it ,10,19,False
tt0025251,Life on a farm,7.0,"Robert Montgomery plays a gangster hiding out on a farm in ""Hide-Out,"" a 1934 film also starring Mau",11,13,False
tt0025251,"Very Funny in Spots, and a Happy Ending.",7.0,"Yeah Yeah Yeah, I read about the Cliche's, but thats why I watch movies like these. I want a predict",9,13,False
tt0025251,Mickey Rooney Steals the Show,,Cute little B film from MGM in 1934 stars Robert Montgomery as a sassy hood in the nightclub rackets,5,12,False
tt0025251,You can practically see the dividing line between the precode and code eras in this film,7.0,"It's a modest movie. Not a big deal. But it's got some things in it I like. First, it stars Robert M",10,11,False
tt0025251,"predictable plot of bad guy is redeemed by good girl, but.",9.0,I've become a big fan of Robert Montgomery since subscribing to TCM and hit the jackpot when he was ,7,11,False
tt0025251,The gangster and the farmer's daughter.,6.0,ROBERT MONTGOMERY is the injured gangster being sheltered by a farm family with a lovely daughter (M,2,7,False
tt0025251,La-La Land of Milk and Cherries,7.0,Light and Breezy Depression Era Escapism. About as Inoffensive as a Movie can be. Everything is Plea,1,6,False
tt0025251,Cute '30s romp,7.0,"After Robert Montgomery, a bad-boy gangster, gets wounded in a shoot-out, his cronies decide to do w",2,3,False
tt0025251,* Only Fair,,"This was not one of Rob't. Montgomery's best features. I especially like him in dapper, cosmopolitan",1,2,False
tt0025251,A really outstanding movie!,9.0,"It's good to change pace with a really outstanding movie dated 1934. By this stage, of course, Holly",1,2,True
tt0025251,"Cute, family-friendly movie, slice of life in 1930c",8.0,"Good acting by Robert Montgomery,-- usually in upper-class boyfriend or husband leads in the '30s - ",1,2,False
tt0025251,Oodles of Chemistry,7.0,Robert Montgomery and Maureen O'Sullivan have oodles of chemistry together in this minor romantic co,0,1,False
tt0025251,"This is another entry in Leo the Groaning Fat Cat's ""Crime Pays"" series . . .",6.0,". . . which includes such ""hits"" as MASSACRE ON THE BOUNTY, KILL ALL WITCHES, GASHED WITH THE WHIP a",1,1,True
tt0025251,A delightful look at rural America in simpler times,9.0,Robert Montgomery and Maureen O'Sullivan make a perfectly delightful couple. The young Mickey Rooney,0,1,False
tt0025251,"""Either you want to stay in business--or you don't want to stay in business""",6.0,A somewhat unusual crime drama in which Robert Montegomery literally hides out in rural New York to ,0,1,True
tt0025251,Cute '30s romp,7.0,"After Robert Montgomery, a bad-boy gangster, gets wounded in a shoot-out, his cronies decide to do w",0,1,False
tt0025464,Cutting no corners,7.0,'Manhattan Melodrama' may not have the stylistic finish to it to make it a great message movie about,45,48,False
tt0025464,A fascinatingly unusual drama,,"Well, unusual for me.  Perhaps at the time, the circumstances, what have you, it was not so unusual.",38,43,False
tt0025464,John Dillinger Died For This Film,6.0,Manhattan Melodrama is a trivial pursuit game all in itself. Consider the number of things it's know,35,42,True
tt0025464,The (silly) movie that ruined Dillinger.,,"I'd have called this: ""Manhattan Crap-o-rama"", ""Hollywood Melodrama"" or ""Bulls* In Manhattan"".A prem",13,40,True
tt0025464,With a cast like this.,9.0,"With a cast like this, how can you go wrong?  And the film is a delight from beginning to end.  Alth",34,40,False
tt0025464,The original,8.0,Two boyhood friends (one played by a very young Mickey Rooney) grow up on opposite sides of the law.,32,39,False
tt0025464,Quite a movie,,"They didn't name this ""Manhatten *Melodrama* for nothing - it's classic melodrama!  If you can get p",33,38,False
tt0025464,"The Movie That Killed Dillinger, So To Speak",4.0,"Famous, as about every film buff knows, for being the movie in which infamous gangster John Dillinge",15,35,False
tt0025464,"Two men, one woman: A '30s melodrama with a great cast",7.0,"Clark Gable and William Powell are boyhood friends who end up on opposite sides of the law in ""Manha",31,32,False
tt0025464,"Two toughs from the Lower East Side - Gable's a Gangster, Powell's the Governor, and Loy loves them both!",,"""Melodrama"" is right.  Inside the first eight minutes we've got a ship disaster, a communist riot, a",23,28,False
tt0025464,Superior Drama - Fine Acting - Gable!!,9.0,"Excellent performances and direction combine with an exemplary script. Like all good fables, this st",15,21,False
tt0025464,"Exceptionally entertaining, though far from a masterpiece",7.0,This is a formulaic film that is very reminiscent of many of Clark Gable's films of the era (particu,14,16,True
tt0025464,"""If I can't live the way I want, then at least let me die the way I want""",8.0,"From what I can gather, two main social factors led to the popularity of the gangster genre in the 1",13,15,False
tt0025464,So terrible,1.0,"The message of this movie is so awful, I almost hate to give it any attention by reviewing it at all",2,14,False
tt0025464,Film's only distinction is the John Dillinger background story.,6.0,"This was the film John Dillinger was watching in Chicago, the last one he saw before being shot to d",3,13,False
tt0025464,Melodrama with a Bite,7.0,"Melodramatic, yes, but this movie has some meat to it that I wasn't expecting. Clark Gable and Willi",8,12,False
tt0025464,This film seems like it is warming up for a couple of other films.,6.0,". those being ""San Francisco"" given the impact a disaster has on a community and the friendship as w",11,11,False
tt0025464,A Damaging Aspect,,No need to recap the plot or the Dillinger sidelight. You might think that with the slick production,7,9,True
tt0025464,The First Powell and Loy Pairing On screen,8.0,"Yes, this is a melodrama all right. Two boys of very different backgrounds are orphaned when a pleas",4,9,False
tt0025464,Somewhat Dated -- NOT Worth Dying For!,7.0,I like old movies but a few become outdated. So it is with Manhattan Melodrama. I didn't see it in 1,1,9,False
tt0025464,Die the Way You Lived,7.0,Solid MGM crime drama that is best remembered today as the film John Dillinger saw just before being,8,8,False
tt0025464,Top-notch 'Melodrama'.,,There are already lots of comments about this one on the website but I just wanted to weigh in on it,6,8,False
tt0025464,John's Last Picture Show,8.0,"A hugely popular film when first released in May 1934, ""Manhattan Melodrama"" is today historically i",6,7,True
tt0025464,Historic but Tame,,Manhattan Melodrama (1935) ** 1/2 (out of 4) MGM crime drama about two friends who go on the opposit,4,7,False
tt0025464,Well Titled,,"""Exaggerated emotions, interpersonal conflicts and stereotypical characters"" is one definition of ""m",4,6,True
tt0026144,Full-on MGM musical classic!,10.0,The movie musical of the 1930s studio system period arguably offered the only 100% use of the film m,44,45,False
tt0026144,Most Fun Of The Broadway Melodies,8.0,"Here's a good cast and a very entertaining film with laughs, endearing characters, some good tap dan",31,35,False
tt0026144,Broadway Rhythm,8.0,"Broadway MELODY OF 1936 (Metro-Goldwyn-Mayer, 1935), directed by Roy Del Ruth, from an original stor",30,33,False
tt0026144,Eleanor Powell Steals The Show,8.0,"When critics talk about the Thirties being the era of escapist entertainment, believe me they have B",30,31,False
tt0026144,They Just Don't Make 'Em Like This Anymore,10.0,The Broadway Melody of 1936 is my all-time favorite movie. One day I was watching the special featur,14,15,False
tt0026144,One of the glitziest musicals ever produced.,8.0,"The songs in this film are classics. ""Dream of You"", ""Lucky Star"" are just two of the best every wri",14,15,False
tt0026144,Eleanor Powell bursts into stardom as a great dancer.,6.0,"Although this is clearly a showcase for the talented dynamo ELEANOR POWELL, MGM's forerunner to the ",8,11,False
tt0026144,"Lightweight, But Lots of 1930s Musical Charm",7.0,The plot of Broadway MELODY OF 1936 is a classic of its kind. Bob Gordon (popular matinee idol Rober,7,10,False
tt0026144,Good Luck Staying Awake Through This One,2.0,"Despite its Oscar nomination for Best Original Story, the plot of ""Broadway Melody of 1936"" could fi",2,9,False
tt0026144,another variation on the unknown becoming a star,7.0,"A musical that does just what you expect, really. Decent songs, a sarcastic comedy foil (Jack Benny)",8,9,False
tt0026144,"Great, great fun",8.0,Robert Taylor is a Broadway producer and Eleanor Powell is his ex-girlfriend from Albany who wants a,9,9,False
tt0026144,A great treat!,9.0,"Why would anybody spend two hours watching a 77 year old movie? The short answer is ""because it's a ",8,8,False
tt0026144,"While I am not a huge fan of this style of musicals, this one really delivers",8.0,"Although I have reviewed a ton of movies on IMDb, very few of them have been musicals since I am not",5,7,True
tt0026144,Broadway Melody-Melodious Tuning *,9.0,Something was very different in the making of this 1936 musical. Robert Taylor actually does some si,5,6,False
tt0026144,"Benny and Taylor duel, Langford sings, Powell and Knight dance,",9.0,Thr first of 3 films of the late '30s that featured the dancing of Eleanor Powell among other things,4,4,True
tt0026144,Broadway Melody of 1936.The year of Robert Taylor and Eleanor Powell,10.0,Broadway Melody of 1936 is definitely recommended to those who have a kick for Eleanor Powell. This ,4,4,False
tt0026144,Uneven Melody of 1936,5.0,This movie actually does better as a comedy than a musical. Jack Benny delivers some great lines and,2,3,False
tt0026144,Superb musical,,"Yes,great and famous MGM musicals, but then again, this was 1935 (the year the film was made). But m",3,3,True
tt0026144,Love Buddy and Vilma.,8.0,Spoilers. Opinions. Observations. Reflections.I love Buddy and Vilma. I love tap dance. It is my fav,0,2,True
tt0026144,Terrific Depression era entertainment,8.0,"This is not a production code era remake of ""The Broadway Melody (of 1929)"", a primitive early music",2,2,False
tt0026144,"""You look about as effeminate as Wallace Beery.""",8.0,Broadway producer Robert Taylor feuds with gossip columnist Jack Benny while Taylor's high school sw,2,2,False
tt0026144,Wonderful,9.0,"A great film and such terrific fun, one that does almost everything right. Vilma Ebsen's, personal o",2,2,False
tt0026144,Enjoyable example of Hollywood's Golden Age,7.0,"While watching the film, I kept thinking it was no wonder that audiences flocked to theaters to see ",1,1,False
tt0026144,Great Broadway melody,8.0,"""Broadway melody 36"" was great for many reasons. Jack Benny was hilarious as the reporter who was at",1,1,False
tt0026144,Jack Benny Plays It Straight,7.0,It is interesting to have Benny as one of the stars as Eleanor Powell and Robert Taylor are together,1,1,True
tt0026393,Cagney 's 'Untouchables',8.0,Here's an old-time (about 75 years old!) gangster movie that is fast-moving as all James Cagney crim,34,36,False
tt0026393,One of Cagney's best,10.0,"I could go on record as saying that G-men is probably my favourite film of all time, but I won't. Th",25,33,False
tt0026393,Puff Piece for the Federal Bureau of Investigation,6.0,"When Machine Gun Kelly gave up, uttering that famous line, ""Don't Shoot G-Men"", he gave the Federal ",17,32,False
tt0026393,cops and robbers duke it out in antique cars,,"This film may have played back in the 30's, but came off pretty hokey today. Cagney strutted around ",4,23,False
tt0026393,gangster flick/tribute to the FBI,7.0,"""G-Men"" is a 1935 film that was reissued in 1949. At that time, the FBI was 25 years old, and a scen",14,16,False
tt0026393,"A Must-See Movie Which Launched Edward Pawley's ""Bad Guy"" Image in Movies",10.0,"This is a fast-paced movie which suited the fast-moving Jimmy Cagney and, thus, proved to be a big b",11,16,False
tt0026393,Among Cagney's very best,9.0,I really like this movie from the early days of the Hays Code. In this early period of the Hays Offi,13,16,True
tt0026393,More FBI propaganda than crime film,6.0,Lawyer Brick Davis (James Cagney) is a fresh-out-of-school law graduate with no clients. When his ol,9,14,False
tt0026393,Cagney as Good Guy,5.0,"Until this movie appeared in 1935, Jimmy Cagney had played roles in which he was a con man or a gang",5,14,True
tt0026393,"Cagney as the good guy? Believe me, it works.",8.0,"Recently, I've watched a lot of James Cagney's gangster movies. Usually, he plays the gangster. He i",11,13,False
tt0026393,"Margaret Livingston, I Presume!",8.0,"""G-Men"" is one of the best of Warner Brothers gangster films. It casts James Cagney, known at that t",11,13,False
tt0026393,This time its Cagney AGAINST the Underworld,7.0,"James ""Brick"" Davis gives up his law practice to join the Department of Justice (FBI) following the ",7,12,False
tt0026393,Silly 1930s FBI Film,6.0,"James ""Brick"" Davis (James Cagney) is a street-wise New York City lawyer who decides to join the US ",4,10,False
tt0026393,Fed Xec,5.0,To paraphrase one of Cagney's lines in this movie I can't work up much of a sweat over it unlike the,4,10,True
tt0026393,Good,,"""G"" Men (1935) * (out of 4) Raised by a gangster as a child, James Cagney grows up to be a lawyer bu",8,10,False
tt0026393,G is for Great for this Film: G-Men *,9.0,"Still another wonderful film by James Cagney is 1935's ""G-Men.""Cagney plays a recent law school grad",4,9,False
tt0026393,same old Cagney - different side of the law,7.0,"In 1935 people paid to watch the physical, strutting, smart-mouthed James Cagney, and even in this f",6,8,False
tt0026393,Cagney's Film,7.0,This is definitely Jimmy Cagney's film all the way. He is superb in it and his acting actually makes,6,8,False
tt0026393,"Hey, you ain't just a copper.you're a ""G"" man!",7.0,"If you like watching the old cops and robbers battle in old black and white.you'll like ""G"" Men. Plu",3,7,False
tt0026393,Average,5.0,The filming is very nice but the pacing and plot leaves some to be desired. Though not by any means ,1,6,False
tt0026393,Time for a switch.,7.0,"After playing a Gangster for the better part of four years, Cagney was allowed a curveball in 'G-Men",3,6,False
tt0026393,Pre-Code-Post-Code CollisionWB Production & Violence Highlight,8.0,This is a Gangster Movie that was released just After Full Implementation of the Hays Code and there,3,5,False
tt0026393,"The Top-Notch Predecessor to ""Public Enemies""",10.0,"Bad boy James Cagney went legit in ""Bullets or Ballots"" director William Keighley's ""G-Men,"" an exci",3,5,True
tt0026393,Something Like Bonnie & Clyde,,This movie was fast paced and depicted brutal scenes. Lots of the machine gunning by the FBI against,3,5,True
tt0026393,G for good,7.0,"Of course Cagney's best parts in the 30's and 40's were his trademark gangster roles - think ""Public",1,5,True
tt0026400,Gay Comedy of Errors,8.0,Fun romp with dashing Francis Lederer and lovely Frances Dee.This is the kind of screwball movie tha,28,29,False
tt0026400,old ain't necessarily good,3.0,"As I read other comments about this movie, I wonder if its the same movie I watched. Here is Francis",3,25,False
tt0026400,Undiscovered gem of a movie.,10.0,What a wonderful old film. This old flick moves along at a intelligent pace with wit and timing thro,20,23,False
tt0026400,Wyler - pre Roman Holiday!,6.0,I love Wyler. People never talk about him regardless of the fact that he directed the best epic movi,11,11,False
tt0026400,The subject matter of this film might surprise some.,7.0,"While Francis Lederer and Frances Dee are hardly big names in the history of Hollywood, the reason t",2,5,True
tt0026400,"a bellboy, not, and a casaba melon queen, not",8.0,"With 20th Century Fox swallowed up by that corporate piranha, Disney, I have a feeling many of these",4,4,False
tt0026400,Wyler at His Best!,10.0,"It's great to have this little-known but riotously funny, big-budget gem now available on a superb F",4,4,True
tt0026400,"THE GAY DECEPTION (William Wyler, 1935) *",7.0,This is the first of a 3-movie tribute (though I own a number of his other efforts that remain unwat,4,4,False
tt0026400,"Minor Lubitsch, I mean, Wyler",7.0,"Try to tell me Wyler wasn't inspired by Ernst Lubitsch. Go on, say it. If this had starred Maurice C",0,1,False
tt0026400,It's a grand hotel with gaiety and laughter galore,8.0,"""The Gay Deception"" is a very funny comedy romance that is set mostly in New York City. Most of the ",1,1,True
tt0080439,Shakespeare it ain't,,This is a very sexist and unfunny comedy with an illogical plot. Macho farmer Adriano Celentano trea,11,102,False
tt0080439,funniest movie ever!,10.0,"I have seen this movie many times, and it never fails to make me laugh. Celentano's genius in acting",30,36,True
tt0080439,Pretty Celentano movie,7.0,"""Il bisbetico domato"" (""The taming of the Scoundrel"") contains in the title a reference to Shakespea",26,31,False
tt0080439,One of my favorite Celentano's comedies,8.0,I've liked Adriano Celentano as a singer and an actor since I was a young girl. He was enormously po,22,26,False
tt0080439,"one of the best foreign comedies,i couldnt stop laughing !!",10.0,well first let me say i like adriano celentano and his movies at all. he plays awesome in his movies,15,19,False
tt0080439,Omnipresent Irony,10.0,"Elia is a confirmed bachelor in the thirties, living with a housemaid in an Italian village. The fil",14,18,False
tt0080439,"""Pigia forte e canta insieme a noi.""",2.0,"I loved Celentano's ""Joan Lui"": it's one of the best ""so bad so good"" movie I've ever seen. So I've ",3,14,False
tt0080439,"good Italian Comedy (I watched it in Russian translation, still very funny)",9.0,"A fun movie to watch, you wont regret it if u like Italian Comedy and the Actor himself (Celentano).",7,13,False
tt0080439,So great to be real,10.0,"The film is just super. Old, but so cool. There is no vulgarity, as in most films today. And it's co",4,10,False
tt0080439,THE OBNOXIOUS BACHELOR,10.0,A superb Italian comedy that I keep watching everytime I am with a new girlfriend because it is a su,7,8,False
tt0080439,Great film,10.0,"The main advantage of the film ""The Taming of the Shrew"" is an outstanding actor's play. Adriano Cel",5,7,True
tt0080439,Taming of the Shrewd,8.0,"OK, maybe a 8 is a bit too high (depends on your standards), but it was much better than I had a rig",5,7,True
tt1392190,On Par for Modern Hollywood Remakes (Meaning it Stinks),1.0,"First off, this is another movie in which the action sequences last so long that you can go to the b",1065,2142,True
tt1392190,A masterpiece on a massive scale.,10.0,George Miller returns with a bang and takes the helm of this crazy 2hr bonkers extravaganza named Ma,936,1716,False
tt1392190,An absolutely insane action film that will blow you away,10.0,Mad Max Fury Road is George Miller's return to the franchise he started way back in 1979 with Mad Ma,930,1675,False
tt1392190,Absolutely hated it,1.0,I can't believe why people like this movie unless you're a fan of no-brainer action-packed movies wi,775,1529,True
tt1392190,Waste of time and money,1.0,"I saw the original mad max. it was violent, it had car battles, it had minimal character development",561,1151,True
tt1392190,"A blockbuster that dark, gritty, brutal and bloody? Right here.",9.0,I was left speechless when this finished. It can be hard to describe  indeed. but I'll go for it.  S,568,1027,False
tt1392190,Dark Yet Visually Exhilarating. Beautifully Brutal and Yet Still Visceral,9.0,"Even at the beginning, there's no hint MAD MAX: FURY ROAD is going to a stop. Right at the very star",501,934,True
tt1392190,Great non-stop action,10.0,"Great film, so fast-paced it makes every other film out there look slow and old-fashioned. Wonderful",384,707,False
tt1392190,Awful awful,1.0,This must be one of the worst movies of all time. 2 hours of shootings and blasts. There is a lot of,320,653,True
tt1392190,What A Lovely Day!,,The rationale behind the success of 'Fury Road' predominantly lies with director George Miller whose,365,612,False
tt1392190,Mad Max Fury Road: A statement to embarrass and destroy all other movies in the action genre,10.0,"Mad Max: Fury Road, starring Tom Hardy and Charlize Theron, is George Miller's attempt to reignite h",364,586,False
tt1392190,Mad Max fury road left me furious,1.0,"first of all , i am not fond of writing reviews pertaining to movies but this movie reluctantly comp",267,573,True
tt1392190,An Action Masterpiece. Ridiculous In All The Right Ways. (9.5/10),10.0,George Miller returns to live-action filmmaking with one of the greatest action films ever put to sc,385,567,False
tt1392190,A travesty of the original Mad Max movies,1.0,I will be honest with readers. I only really watched the first 30 minutes of this Hollywood blockbus,267,559,True
tt1392190,the world has gone mad,2.0,"It is almost hard too put into words how bad this movie was: The plot was virtually nonexistent , Mo",242,507,True
tt1392190,"""My name is Max, My world is fire and blood.""",10.0,"'Mad Max: Fury Road' is the 4th installment in mastermind, George Miller's insane post apocalyptic j",256,487,False
tt1392190,Finally yes Finally I have seen a good Action Film from 2015. Mad Max: Fury Road is the finest blockbuster of 2015!,10.0,When I wrote this review 3 years ago I had no idea how many people hate this movie and they are pref,269,456,False
tt1392190,It Never Stops,5.0,"I have to say that I tried really hard to like this. But my old fashioned ""There needs to be a story",255,445,False
tt1392190,I understand why you liked it but I hated it,1.0,I hated this movie. I never got into the world or the characters. Perhaps it was the Mad Max of old ,204,418,False
tt1392190,Exactly what it needed to be.,10.0,Complicated hero who is easy to latch onto. Fantastic plot that is plausible in this environment. Te,212,417,False
tt1392190,What a Lovely Day!,8.0,"Cold-blooded, botanically medieval, crusades-like, and horrifically thrilling--that's Fury Road. As ",197,394,False
tt1392190,Very disappointing.,4.0,I was so amped for Mad Max after seeing the average review was high. WTF? Is it mob mentality or is ,189,389,True
tt1392190,I wish I could vote minus figures!!,1.0,"First I loved the original Mad Max films, OK Thunderdome was a bit iffy but it was OK. This has to b",167,351,False
tt1392190,"Half a movie, played twice!",1.0,"I believe this to be one of the first reviews I ever wrote about a movie on IMDb, but I just cannot ",166,347,True
tt1392190,Single scene stretched super thin,1.0,There is no way to review this movie without spoiling it.So: spoiler warning has been issued.The sce,163,346,True
tt0027698,What A Lovable Dinosaur,7.0,"Like some huge, lumbering, Paleozoic beast with a heart, nothing like this film has existed in a lon",58,68,False
tt0027698,Jeez Luise,10.0,"Before anybody goes on for one minute more about how brilliant Luise Rainer is as Anna Held, let's r",34,47,False
tt0027698,I loved it,10.0,This is one of the best Hollywood bios I've ever seen.  The pacing is fast for a movie from 1936 and,24,34,False
tt0027698,Ziegfeld: The Collossal Showman,10.0,"THE GREAT ZIEGFELD (Metro-Goldwyn-Mayer, 1936), directed by Robert Z. Leonard, and choreography by S",30,34,False
tt0027698,Damn Good for a Film Biography of a Theatrical Giant,10.0,I suspect that had Dashiell Hammett never written a successful comic pot boiler detective story call,30,31,True
tt0027698,The Good & The Bad Of 'The Great Ziegfield',5.0,I almost gave up on this three-hour film around the 45-minute mark because of Luise Ranier's shrill ,15,31,False
tt0027698,well-made flick that whitewashes the true Flo Ziegfeld,4.0,"Technically, this is a very well-made and slick movie. MGM certainly put a lot of energy into making",17,29,False
tt0027698,A Bang for your bucks.,,"Boy, is this movie long.but worth it for the most part. William Powell is, as usual, his urbane, sop",23,26,False
tt0027698,"Great Ziegfeld, Great Movie!",9.0,Long but well worth hanging in there for.  Luise Rainer gives an outstanding well-deserved Oscar win,22,26,False
tt0027698,"Incredibly well made and entertaining, not without its flaws but well worth the look",8.0,"Knowing several people, on and outside of IMDb, who consider The Great Ziegfeld one of the weakest B",25,25,False
tt0027698,Amazing Film,,"William Powell stars as Florenz Ziegfeld in his ""biography"" of the great Broadway producer. This is ",20,25,False
tt0027698,A marathon musical that will have you yawning for weeks.,,"Dull, dull, dull. Three hours of dreary dialog and often boring musical numbers. Some of the musical",10,24,False
tt0027698,Stairway to the stars,8.0,"This film was shown on TCM recently, in the DVD format, since it has an overture and a few minutes o",18,23,False
tt0027698,A 3-Hour Sleeping Pill,2.0,"Oh my goodness what a boring film.""The Great Ziegfeld"" is one of the most dramatically inert movies ",12,22,False
tt0027698,The Film's Calling Card Is Likely Its Only Real Weakness.,,Extravagent epic that lasts nearly three hours and has always been praised more for its lavish dance,11,22,False
tt0027698,Bad,4.0,This is a real bomb. It is long and dull and would have benefited from some film hitting the cutting,6,18,False
tt0027698,"Interesting & Generally Entertaining, Though Sometimes Overblown",,"Like its subject, this movie is interesting and generally entertaining, but often overblown.  It's w",12,14,False
tt0027698,How did this win for Best Picture?,4.0,The nominees for the 1937 Best Picture Oscar included some of the greatest movies ever made: Dodswor,8,13,False
tt0027698,"""Needs more steps""",7.0,"It's hard to think of today, what with the theatre being a highbrow and typically minimalist medium,",13,13,False
tt0027698,"After Mutiny on the Bounty, what can possibly go wrong?.Oh, yeah!",3.0,"Yeah, as you can probably guess, this is not that good a film at all. Talk about the Oscars on the r",5,12,True
tt0027698,"""I'm the funniest kind of a fellow. I love ALL the girls.""",7.0,"MGM's epic biopic of theatrical producer Florenz Ziegfeld, starring William Powell in the title role",10,10,False
tt0027698,MGM Lifts Its Weight in Oscar Voting,5.0,"First impressions find William Powell (as Florenz ""Ziggy"" Ziegfeld Jr.) acting a little inebriated a",3,9,False
tt0027698,The Man's Contribution To The American Musical Theater Is Legendary,9.0,"Until Gone With The Wind, The Great Ziegfeld was MGM's biggest production and it seems fitting that ",7,9,False
tt0027698,So. why was he Great again?,5.0,The Great Ziegfeld follows the life of Florenz Ziegfeld jr. who starts out at a fair with a 'strong ,4,9,False
tt0027698,Wears out its welcome but the standard for lavish musicals.,7.0,At over 3 hours long this film is just too much of a good thing. It's not even so much scenes have t,6,8,False
tt0068135,Is that really him?,,"Yes, it's Michael Douglas. He played a role in this TV show from 1972 - 1976, and he was also joined",11,54,False
tt0068135,The Show That Made Michael Douglas a Star,,This was definitely a good show and it really fed off the dynamic of the older cop (Malden) and the ,39,42,False
tt0068135,An OK crime drama with some great qualities.,7.0,"The Streets of San Francisco, as with most Quinn Martin series, is a standard crime drama. What make",33,38,False
tt0068135,Maybe it got better.I just knew after a few episodes that it wasn't for me.,4.0,"My family used to love detective shows when I was a kid and we watched them all the time. Recently, ",9,37,True
tt0068135,A Plea to bring Streets of San Francisco back to viewers,10.0,Please make a DVD package available for Streets of San Francisco!! This series was one that our fami,31,36,False
tt0068135,Republic Pictures Home Video Releases,,"Republic Pictures' five released VHS videos which represent eight different episodes are, I hope, th",21,30,False
tt0068135,"Interesting,well made TV show",,STAR RATING:*Unmissable*Very Good*Okay**You Could Go Out For A Meal Instead*Avoid At All CostsThis i,10,24,False
tt0068135,The obligatory fedora,7.0,It was not only that Karl Malden and Michael Douglas had good chemistry for four out of five seasons,22,23,False
tt0068135,Great Detective Team and Great City,,The 119 hour-long episodes of this police drama were originally broadcast on ABC from 1972 to 1977. ,13,21,False
tt0068135,Not the best show ever,3.0,"The only genuine thing about this series, is that it takes place not in L.A but in Frisco. That's al",5,18,False
tt0068135,A Progressive Detective Show,8.0,"Just the opposite of Dirty Harry. Where Eastwood spent his time ranting against and beating up, shoo",10,15,False
tt0068135,"Oh, if only.",8.0,"San Francisco was still like THIS! Karl Malden dispensing wisdom, Michael Douglas dispensing testost",11,15,False
tt0068135,Don't believe what they say about the final season !,10.0,"The final season was much more intricate, intelligent and entertaining than the first four seasons. ",2,14,False
tt0068135,A great pleasure to view again and again!,,"The headline says all I think about ""The Streets of San Francisco"". Great scene, great screenplays, ",8,13,False
tt0068135,Stone and Keller forever.,9.0,"This couple of cops are mythic, Detective Lieutenant Mike Stone and his partner Inspector Steve Kell",4,12,True
tt0068135,Time to bring back a classic,10.0,"I wish Netflix, or Prime would bring this series back to life. Someone somewhere bring this to their",7,9,False
